29.458,06
0,00
264,00
0,00
264,00
0,00
21.799,20
0
21.799,20
35.735,00
0,00
35.735,00
1.429,00
0,00
0,00
0,00
2.000,00
0
2.000,00
0,00
48,00
552,00
0
600,00
0,00
9.600,00
0
9.600,00
0,00
26.736,00
0
26.736,00
0,00
2.100,00
0
2.100,00
0,00
10.750,00
0
10.750,00
0,00
16.800,00
0
16.800,00
0,00
4.800,00
0
4.800,00
0,00
35.600,00
0
35.600,00
0,00
9.380,00
0
9.380,00
0,00
23.100,00
0
23.100,00
0,00
400,00
4.600,00
0
5.000,00
0,00
150,00
0
150,00
0,00
480,00
5.520,00
0
6.000,00
0,00
320,00
3.680,00
0
4.000,00
0,00
800,00
9.200,00
0
10.000,00
0,00
720,00
8.280,00
0
9.000,00
0,00
360,00
4.140,00
0
4.500,00
0,00
1.002,09
0
1.002,09
0,00
1.500,00
0
1.500,00
0,00
720,00
8.280,00
0
9.000,00
0,00
9.295,00
0
9.295,00
0,00
12.750,00
0
12.750,00
0,00
39.100,00
0
39.100,00
0,00
14.994,00
0
14.994,00
0,00
3.015,00
0
3.015,00
0,00
9.990,00
0
9.990,00
0,00
965,00
0
965,00
0,00
1.320,00
0
1.320,00
0,00
12.000,00
0
12.000,00
0,00
12.750,00
0
12.750,00
0,00
8.108,40
0
8.108,40
0,00
32.827,60
0
32.827,60
0,00
23.675,00
0
23.675,00
0,00
3.625,00
0
3.625,00
0,00
48,00
552,00
0
600,00
0,00
48,00
552,00
0
600,00
0,00
24,00
276,00
0
300,00
0,00
48,00
552,00
0
600,00
0,00
48,00
552,00
0
600,00
0,00
48,00
552,00
0
600,00
0,00
48,00
552,00
0
600,00
0,00
48,00
552,00
0
600,00
0,00
48,00
552,00
0
600,00
0,00
1.800,00
0
1.800,00
0,00
17.820,00
0
17.820,00
0,00
20.060,00
0
20.060,00
0,00
490,00
0
490,00
0,00
892,80
0
892,80
0,00
38.025,00
0
38.025,00
0,00
38.500,00
0
38.500,00
0,00
39.525,00
0
39.525,00
0,00
32.827,60
0
32.827,60
0,00
3.160,00
0
3.160,00
0,00
29.597,89
0
29.597,89
0,00
3.375,00
0
3.375,00
0,00
17.250,00
0
17.250,00
0,00
1.440,00
0
1.440,00
0,00
14.040,00
0
14.040,00
0,00
23.017,50
0
23.017,50
0,00
15.546,60
0
15.546,60
0,00
8.550,00
0
8.550,00
0,00
2.000,00
0
2.000,00
0,00
34.200,00
0
34.200,00
0,00
7.623,35
0
7.623,35
0,00
150,00
0,00
310,00
0
310,00
0,00
2.066,40
0
2.066,40
0,00
30.257,60
0
30.257,60
0,00
9.000,00
0
9.000,00
0,00
96,00
0
96,00
0,00
48,00
0
48,00
0,00
33.240,00
0
33.240,00
0,00
2.100,00
0
2.100,00
0,00
12.250,00
0
12.250,00
0,00
27.604,92
0
27.604,92
0,00
34.816,00
0,00
34.816,00
34.816,00
0,00
0,00
3.800,00
0
3.800,00
0,00
357,00
0
357,00
0,00
1.788,00
0
1.788,00
0,00
300,00
0
300,00
0,00
1.550,00
0
1.550,00
0,00
3.680,00
0
3.680,00
0,00
10.002,32
0
10.002,32
0,00
4.400,00
0
4.400,00
0,00
40.009,25
0
40.009,25
0,00
4.590,00
0
4.590,00
0,00
3.744,00
0
3.744,00
0,00
1.530,00
0
1.530,00
0,00
980,00
0
980,00
0,00
1.100,00
0
1.100,00
0,00
400,00
4.600,00
0
5.000,00
0,00
400,00
4.600,00
0
5.000,00
0,00
400,00
4.600,00
0
5.000,00
0,00
520,00
5.980,00
0
6.500,00
0,00
28.831,41
0
28.831,41
0,00
8.640,00
0
8.640,00
0,00
10.800,00
0
10.800,00
0,00
1.300,00
0
1.300,00
0,00
42.343,56
0
42.343,56
0,00
6.371,40
0
6.371,40
0,00
32.191,20
0
32.191,20
0,00
26.100,00
0
26.100,00
0,00
14.114,52
0
14.114,52
0,00
53,00
0,00
23,00
0,00
50,00
0,00
22,00
0,00
508,00
0,00
282,40
67,60
0,00
125,00
0,00
371,00
238,00
0,00
30,00
0,00
200,00
0,00
72,00
0,00
22,00
0,00
201,00
0,00
201,00
0,00
288,00
0,00
147,00
0,00
134,00
0,00
73,00
0,00
100,00
0,00
50,00
0,00
420,00
0,00
249,00
0,00
72,00
0,00
138,00
0,00
88,00
0,00
600,00
0,00
69,00
0,00
101,00
0,00
500,00
0,00
396,00
0,00
230,00
0,00
240,00
0,00
246,00
0,00
182,00
0,00
608,00
0,00
88,00
0,00
299,00
678,00
0,00
66,00
0,00
92,00
0,00
122,00
0,00
600,00
0,00
212,00
0,00
145,00
0,00
320,00
0,00
129,00
0,00
410,00
0,00
88,00
0,00
88,00
0,00
88,00
0,00
226,00
0,00
72,00
0,00
88,00
0,00
264,00
0,00
83,00
0,00
80,00
0,00
88,00
0,00
138,00
0,00
450,00
0,00
101,00
0,00
166,00
0,00
83,00
0,00
60,00
0,00
24,80
0,00
130,23
0,00
200,00
0,00
42,00
0,00
115,00
0,00
23,00
0,00
72,00
0,00
82,00
0,00
64,00
0,00
82,00
0,00
152,00
0,00
399,00
0,00
69,00
0,00
278,00
0,00
122,00
0,00
128,00
0,00
84,00
0,00
45,00
0,00
122,00
0,00
350,00
0,00
520,00
736,00
0,00
88,00
0,00
69,00
0,00
721,00
1.372,00
0,00
122,00
0,00
132,00
82,00
0,00
200,00
0,00
88,00
0,00
88,00
0,00
88,00
0,00
138,00
0,00
249,00
0,00
97,00
0,00
88,00
0,00
95,00
0,00
216,00
0,00
0,00
0,00
88,00
0,00
300,00
0,00
228,00
40,00
0,00
0,00
0,00
232,00
0,00
50,00
0,00
650,00
0,00
212,00
0,00
201,00
0,00
153,00
0,00
182,00
0,00
260,00
0,00
240,00
0,00
60,00
0,00
279,00
0,00
183,00
137,00
0,00
102,00
0,00
600,00
0,00
0,00
0,00
783.141,26
0,00
1.247.889,32
0,00
220.370,65
0,00
9,00
0,00
9,00
0,00
36,00
0,00
9,00
0,00
9,00
0,00
9,00
0,00
9,00
0,00
27,00
0,00
27,00
0,00
63,00
0,00
9,00
0,00
9,00
0,00
135,00
0,00
18,00
54,00
0,00
63,00
0,00
63,00
0,00
45,00
0,00
27,00
0,00
18,00
0,00
27,00
0,00
18,00
0,00
36,00
0,00
9,00
0,00
27,00
0,00
45,00
0,00
45,00
0,00
9,00
0,00
9,00
0,00
45,00
0,00
9,00
0,00
9,00
0,00
9,00
0,00
9,00
0,00
18,00
0,00
18,00
0,00
9,00
0,00
18,00
0,00
27,00
0,00
9,00
0,00
9,00
0,00
27,00
0,00
0,00
0,00
18,00
0,00
99,00
0,00
9,00
0,00
27,00
0,00
99,00
0,00
18,00
0,00
54,00
0,00
9,00
0,00
9,00
0,00
9,00
0,00
27,00
0,00
18,00
0,00
45,00
0,00
9,00
0,00
9,00
0,00
9,00
0,00
105.201,08
0,00
28.971,00
0,00
400,00
4.600,00
0
5.000,00
0,00
144,00
0,00
2.964,00
0,00
85,86
0,00
1.020,00
0,00
112,35
0,00
287,25
7.000,00
0,00
0,00
34.000,00
34.000,00
0,00
0,00
2.862,00
2.862,00
0,00
0,00
98.800,00
98.800,00
0,00
0,00
4.800,00
0
4.800,00
0,00
650,00
0
650,00
0,00
1.500,00
0
1.500,00
0,00
1.500,00
0
1.500,00
0,00
1.400,00
0
1.400,00
0,00
0,00
900,00
7.498,99
0
7.498,99
0,00
0,00
900,00
7.498,99
0
7.498,99
0,00
0,00
900,00
7.498,99
0
7.498,99
0,00
0,00
1.756,00
14.632,00
0
14.632,00
0,00
0,00
900,00
7.498,99
0
7.498,99
0,00
0,00
900,00
7.498,99
0
7.498,99
0,00
430,00
0
430,00
0,00
430,00
0
430,00
0,00
430,00
0
430,00
0,00
430,00
0
430,00
0,00
0,00
600,00
5.000,00
0
5.000,00
0,00
0,00
600,00
5.000,00
0
5.000,00
0,00
430,00
0
430,00
0,00
430,00
0
430,00
0,00
430,00
0
430,00
0,00
0,00
1.620,00
13.500,00
0
13.500,00
0,00
880,00
10.120,00
0
11.000,00
0,00
0,00
1.882,00
15.685,09
0,00
15.685,09
0,00
1.578,27
0,00
1.578,27
0,00
0,00
391,00
3.255,75
0,00
3.255,75
0,00
0,00
1.271,00
10.591,50
0,00
10.591,50
0,00
0,00
1.072,00
8.936,00
0,00
8.936,00
0,00
0,00
378,00
3.153,00
0,00
3.153,00
0,00
0,00
1.680,00
13.996,00
0,00
13.996,00
0,00
0,00
1.657,00
13.809,75
0,00
13.809,75
0,00
0,00
1.660,00
13.835,25
0,00
13.835,25
0,00
0,00
317,00
2.638,50
0,00
2.638,50
0,00
0,00
375,00
3.126,00
0,00
3.126,00
0,00
0,00
1.885,00
15.710,25
0,00
15.710,25
0,00
0,00
390,00
3.247,25
0,00
3.247,25
0,00
0,00
1.622,00
13.520,50
0,00
13.520,50
0,00
0,00
1.554,00
12.953,50
0,00
12.953,50
0,00
0,00
389,00
3.238,75
0,00
3.238,75
0,00
0,00
1.784,00
14.866,75
0,00
14.866,75
0,00
0,00
1.717,00
14.308,25
0,00
14.308,25
0,00
0,00
1.645,00
13.706,75
0,00
13.706,75
0,00
0,00
1.158,00
9.648,00
0,00
9.648,00
0,00
0,00
1.497,00
12.476,25
0,00
12.476,25
0,00
1.800,00
0,00
1.800,00
0,00
1.500,00
0,00
1.500,00
0,00
1.500,00
0,00
1.500,00
0,00
0,00
466,00
11.644,00
0,00
11.644,00
3.238,75
0,00
3.238,75
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
0,00
74.262,36
0,00
0,00
0,00
0,00
0,00
0,00
1.067,00
0,00
0,00
0,00
0,00
0,00
45.802,92
0,00
19.780,00
0,00
0,00
0,00
123.783,97
0,00
0,00
4.656,00
4.656,00
0,00
0,00
1.400,00
0,00
3.000,00
0,00
650,00
0,00
0,00
1.500,00
0,00
1.400,00
0,00
650,00
0,00
34.816,00
0,00
1.578,27
0,00
46,00
0,00
300,00
0,00
1.960,00
0,00
50,00
0,00
69,00
0,00
13.803,09
0,00
11.178,00
0,00
0,00
98.612,14
0,00
32.980,00
0,00
10.120,00
0,00
315,00
0,00
4.600,00
0,00
384,00
0,00
360,00
0,00
360,00
0,00
525,00
0,00
112,50
0,00
2.000,00
0,00
91,75
0,00
670,00
0,00
256,13
0,00
280,79
0,00
360,00
0,00
360,00
0,00
967,06
0,00
546,21
0,00
986,38
22,00
201,00
201,00
53,00
23,00
50,00
22,00
508,00
350,00
608,00
125,00
609,00
30,00
200,00
72,00
0,00
288,00
147,00
0,00
134,00
73,00
100,00
50,00
420,00
249,00
72,00
138,00
88,00
101,00
88,00
396,00
230,00
240,00
69,00
246,00
500,00
600,00
44,00
0,00
221.304,32
0,00
182,00
45,00
66,00
977,00
92,00
600,00
212,00
122,00
145,00
320,00
129,00
410,00
88,00
88,00
226,00
72,00
264,00
45,00
122,00
88,00
80,00
138,00
450,00
101,00
166,00
69,00
2.093,00
122,00
600,00
82,00
152,00
399,00
69,00
278,00
122,00
82,00
64,00
23,00
72,00
350,00
1.256,00
88,00
88,00
88,00
249,00
97,00
88,00
95,00
216,00
83,00
88,00
138,00
88,00
102,00
320,00
60,00
24,80
130,23
200,00
42,00
83,00
214,00
200,00
60,00
260,00
240,00
1.247.889,32
783.141,26
300,00
268,00
232,00
50,00
650,00
279,00
212,00
201,00
375,00
153,00
182,00
9,00
9,00
9,00
9,00
36,00
9,00
9,00
27,00
27,00
63,00
9,00
9,00
63,00
63,00
45,00
72,00
135,00
27,00
18,00
27,00
18,00
36,00
9,00
27,00
45,00
45,00
9,00
9,00
18,00
9,00
9,00
18,00
27,00
18,00
9,00
9,00
45,00
9,00
9,00
9,00
9,00
18,00
27,00
99,00
18,00
99,00
9,00
27,00
18,00
9,00
9,00
54,00
9,00
9,00
105.201,08
80.630,49
45,00
9,00
36,00
9,00
27,00
0,00
68,24
0,00
68,24
0,00
8.799,80
0,00
6,50
0,00
46,00
0,00
46,00
0,00
69,00
0,00
69,00
0,00
50,00
0,00
50,00
1.960,00
0,00
1.960,00
0,00
0,00
300,00
0,00
300,00
0,00
0,00
315,00
0,00
315,00
0,00
0,00
0,00
384,00
0,00
384,00
0,00
525,00
0,00
525,00
0,00
112,50
0,00
112,50
0,00
360,00
0,00
360,00
0,00
360,00
0,00
360,00
0,00
280,79
0,00
280,79
0,00
256,13
0,00
256,13
0,00
670,00
0,00
670,00
0,00
91,75
0,00
91,75
0,00
2.000,00
0,00
2.000,00
0,00
360,00
0,00
360,00
0,00
360,00
0,00
360,00
0,00
986,38
0,00
986,38
0,00
546,21
0,00
546,21
0,00
967,06
0,00
967,06
0,00
3.745,03
0,00
3.745,03
